domain_id,institution_id,driving_source_id,driving_experiment_id,driving_variant_label,source_id,version_realization,frequency,variable_id,version,filename
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,va850,va850_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,tspav,tspav_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,tasmax,tasmax_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,vas,vas_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,evspsbl,evspsbl_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,ts,ts_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,zmla,zmla_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,ua925,ua925_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,taspav,taspav_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,mon,tasgree,tasgree_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_mon_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tsl,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ua700,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,psl,psl_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ta700,ta700_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ta50m,ta50m_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,hurs,hurs_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tastown,tastown_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,va50m,va50m_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,va700,va700_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ta850,ta850_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,uas,uas_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,hfls,hfls_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,zg850,zg850_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,rsds,rsds_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ua50m,ua50m_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,z0,z0_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ta1000,ta1000_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,sfcWind,sfcWind_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,rlds,rlds_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tas,tas_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ua1000,ua1000_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ua850,ua850_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,zg1000,zg1000_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tsroof,tsroof_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,hfss,hfss_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,taswater,taswater_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,zg925,zg925_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,huss,huss_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,va1000,va1000_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,clt,clt_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,hus50m,hus50m_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ta925,ta925_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tsskin,tsskin_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,va925,va925_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tsgree,tsgree_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,pr,pr_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tswater,tswater_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tasmin,tasmin_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,zg700,zg700_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ps,ps_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,va850,va850_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tspav,tspav_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tasmax,tasmax_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,vas,vas_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,evspsbl,evspsbl_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ts,ts_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,zmla,zmla_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,ua925,ua925_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,taspav,taspav_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,SMHI,ERA5,evaluation,r1i1p1f1,HCLIM43-AROME,v1-fpsurbrcc-s0r1,day,tasgree,tasgree_PARIS-3_ERA5_evaluation_r1i1p1f1_SMHI_HCLIM43-AROME_v1-fpsurbrcc-s0r1_day_20200501-20200831.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,hurs,hurs_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,uas,uas_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFAE_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,uas,uas_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,hfls,hfls_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010030-202008312330.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,rsds,rsds_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010030-202008312330.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,rsds,rsds_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-AER0_v1-r1_1hr_202004010030-202008312330.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,tas,tas_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,hfss,hfss_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010030-202008312330.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,huss,huss_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,pr,pr_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010030-202008312330.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,tasmin,tasmin_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,tasmax,tasmax_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,vas,vas_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,vas,vas_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFAE_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,ts,ts_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-fpsurbrcc-s0r1_1hr_20200401-20200831.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,1hr,zmla,zmla_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-r1_1hr_202004010000-202008312300.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,WRF451R-SFL2,v1-fpsurbrcc-s0r1,fixed,sfturf,sfturf_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_WRF451R-SFL2_v1-fpsurbrcc-s0r1_1hr_20200401-20200831.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,fx,orog,orog_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_fx.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,fx,sftif,sftif_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_fx.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,tsl,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200701-20200731.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,tsl,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200801-20200831.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,tsl,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200601-20200630.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,tsl,tsl_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200501-20200531.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,ua700,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200501-20200531.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,ua700,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200601-20200630.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,ua700,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200801-20200831.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,ua700,ua700_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200701-20200731.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,psl,psl_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200601-20200630.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,psl,psl_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200701-20200731.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,psl,psl_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200801-20200831.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,psl,psl_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200501-20200531.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,ta700,ta700_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200701-20200731.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,ta700,ta700_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200501-20200531.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,ta700,ta700_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200801-20200831.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,ta700,ta700_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200601-20200630.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,hurs,hurs_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200801-20200831.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,hurs,hurs_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200601-20200630.nc,
PARIS-3,CUNI,ERA5,evaluation,r1i1p1f1,CUNI_RegCM5,v1-fpsurbrcc-s0r1,1hr,hurs,hurs_PARIS-3_ERA5_evaluation_r1i1p1f1_CUNI_RegCM5_v1-fpsurbrcc-s0r1_1hr_20200701-20200731.nc,
